ObjectId,MeetingType,MeetingDate,Voter,Resolution,Vote,Result
988,Regular Meeting of Council,9/23/2019,Shawna Stolte,"Approve a Construction and Mobility Policy, which defines the requirements for a Construction and Mobility Management Plan, to regulate construction and mobility impacts on a public road allowance resulting from land development within the City of Burlington; and
Approve the effective date of the Construction and Mobility Management Policy to be the date the policy receives approval at council; and
Direct the Director of Transportation to include the applicable fees in the Citys Rates and Fees By-law to support the Construction and Mobility Policy proposed in capital works department report CW-27-19; and
Refer the comments received from the Burlington Downtown Business Association (BDBA) at the September 9, 2019 Committee of the Whole meeting regarding capital works department report CW-27-19, construction management policy to the Executive Director of Capital Works; and
Direct the Executive Director of Capital Works to meet with the Executive Director of the BDBA and report back to the Committee of the Whole on any proposed amendments to the construction management policy; and
Amend schedule A to appendix A of the proposed construction and mobility management policy by changing the word ""may"" to ""shall"" in the 11th and 17th bullet items under section 1.1 Construction Management.",Yes,CARRIED
989,Regular Meeting of Council,9/23/2019,Shawna Stolte,Direct the Director of City Building to amend Nuisance and Noise By-Law 19-2003 to include language that prohibits the use of air horns at all public events.,Yes,CARRIED
990,Regular Meeting of Council,9/23/2019,Shawna Stolte,"Amend the recommendation from Mayors report Freeman Station steam locomotive and rail cars (MO-15-19) by adding ""own"" after the word acquire in the first paragraph.",Yes,CARRIED
991,Regular Meeting of Council,9/23/2019,Shawna Stolte,"Amend the recommendation from mayors office report green parking lot design guidelines for new parking lot at John and Caroline Streets and future builds (MO-12-19) by replacing the first paragraph with the following paragraph:
""Direct the Director of Transportation Services to review the newly built parking lot at the corner of John Street and Caroline Street with the goal of developing and reporting back on design changes and costing providing more greenspace, trees and a seating area.",Yes,CARRIED
992,Regular Meeting of Council,9/23/2019,Shawna Stolte,"""Direct the Director of Transportation Services to review the newly built parking lot at the corner of John Street and Caroline Street with the goal of developing and reporting back on design changes and costing providing more greenspace, trees and a seating area""
Direct the Director of Transportation Services to review the safety of pedestrian movements at the intersection of Caroline Street and John Street.
Direct the Director of Transportation to review the practices of other municipalities on parking lot design, and report back to committee and council with draft green parking lot
design guidelines.
Direct the Director of Transportation to consult the City of Torontos Design Guidelines for Greening Surface Parking Lots as a reference on future parking lot designs,
rebuilds or resurfacing in Burlington until Burlington guidelines are approved by Council.",Yes,CARRIED
993,Regular Meeting of Council,9/23/2019,Shawna Stolte,,Yes,CARRIED
994,Regular Meeting of Council,9/23/2019,Shawna Stolte,,Yes,CARRIED
995,Regular Meeting of Council,9/23/2019,Shawna Stolte,,Yes,CARRIED
996,Regular Meeting of Council,9/23/2019,Shawna Stolte,"Further to section 3.34 of the Downtown Streetscape Guidelines, Direct the Director of Capital Works to explore the opportunity of a shared or flex street as part of the civic square renewal project, including consideration of the use of unit pavers.",Yes,CARRIED
997,Regular Meeting of Council,9/23/2019,Shawna Stolte,"Amend the recommendation from building report Downtown Streetscape Guidelines (PB-62-19) by replacing the recommendation with the following paragraphs:
Approve the Downtown Streetscape Guidelines included as Appendix A to Department of City Building report PB-62-19 dated July 2019, and using a modified Option 3 from the staff report where the theme for the Mixed-Use Commercial District includes the portion of Lakeshore Road between the western edge of Burlington Avenue to Smith Avenue",No,CARRIED
